ID,Answer
184,三大優點
185,10度
186,日本社會黨
187,西歐
188,波士頓
189,1992年
190,下旋球
191,11國86郡
192,明朝
193,文藝復興
194,2000年
195,2012年
196,道縣玉蟾岩
197,第一次世界大戰
198,森林
199,阿森納
200,多黨制
201,美食天堂
202,1920年
203,美元
204,多倫多
205,在列車前面拉動
206,彌爾
207,中央情報局
208,梅莉·史翠普
209,在時域上數學形式為連續函式的訊號
210,受到中國與印度的文化所影響
211,亞歷山大一世
212,威尼斯影展
213,清涼
214,新北市
215,聯盟合作
216,第二次世界大戰
217,克孜勒
218,三分天災，七分人禍
219,好在歷史是人民寫的
220,美觀
221,南屯區
222,西部地區
223,1982年
224,1449年
225,部落最高領袖
226,塔特拉山
227,莫斯科中山大學
228,發明家
229,2006年
230,沒有
231,體器官移植條例
232,1262年
233,增加米、糖等農作物產量
234,三倍
235,質量大於0.4太陽質量
236,颱風
237,2016年
238,1973年
239,世界第六
240,第一所美式大學
241,鋁土礦
242,萬神廟
243,布農族
244,黑死病
245,2007年
246,
247,被動地位
248,2009年
249,洛杉磯湖人
250,溥[UNK]
251,副主席
252,決勝局必定是單數局
253,廣東省政府委員會
254,韓國遊戲
255,1951年
256,拉丁字母為基礎的拼音方案，是為漢語拼音方案
257,1984年
258,地面車站
259,下薩克森邦
260,法蘭西第二帝國
261,商業
262,全勝
263,利用小型雷達測距儀追蹤目標的距離，協助飛行員找到最佳射擊時機，提高一般飛行員的命中率
264,哥白尼日心說
265,濃度低
266,光緒
267,明朝
268,1848年
269,1954年
270,1997年
271,共同民主黨
272,《南華早報》
273,急性劇毒
274,佛像
275,阿聯
276,交通基建
277,步兵師
278,
279,以天狼星在東方地平線的出現
280,自律心肌細胞
281,2011年
282,德語地區
283,離島機場
284,1237年
285,東羅馬
286,恭帝
287,奧地利
288,美國律師協會
289,1654年
290,漢代
291,美川王
292,胡安·林茲
293,日本
294,1998年1月1日
295,較老
296,孟懷玉
297,鈣離子
298,383年
299,羅納爾迪尼奧
300,慕容垂
301,火山活動
302,君士坦丁·波菲洛格尼圖斯
303,拉丁字母
304,要提升飛機的飛行安全
305,丁基羥基甲苯
306,中緬大戰
307,斯德哥爾摩
308,第三紀中新世
309,中華民國
310,高麗時期
311,靳雲鵬
312,1997年
313,馬德里議定書》
314,1083種
315,曹魏故都智慧之旅
316,亞德港
317,布爾什維克革命
318,金本位制度
319,彌爾
320,紅色
321,1928年
322,商品期貨
323,十多個
324,300美
325,楊宇霆
326,大力發展體育事業
327,元世祖
328,混合動力自行車
329,數學
330,亞熱帶季風氣候
331,經濟
332,目前沒有觀察到任何語言純[UNK]以力道來區分不同輔音
333,朱一貴
334,農業
335,失分
336,銃炮
337,1961年
338,1980年代
339,凱·艾維
340,北沃沮
341,1980年
342,希伯來文
343,第四心音
344,2010年
345,武漢
346,1868年
347,火山島
348,中華民國
349,倫敦大學
350,1970年
351,岡仁波齊峰
352,1973年
353,突厥語民族
354,長崎造船廠
355,南斯拉夫人
356,民主制度的恢復
357,硫化物
358,與丹尼索瓦人混血的相似性，這也間接的証實了繩文人、大洋洲諸民族與澳洲人種間的共同關係
359,忽必烈
360,中國
361,2000年
362,拉直
363,奧地利
364,1954年
365,韓國
366,維京戈達島
367,1956年
368,史都華
369,1910年
370,突厥
371,亞新興大國花剌子模在沙阿摩訶末時期崛起，該國訛答剌地方大臣海兒汗亦納勒術前後兩次屠殺蒙古商隊並侮辱蒙古使臣
372,1988年
373,2011年
374,環境保護
375,
376,中華民國政府
377,社團部
378,她以為托爾金已經忘了她
379,電子郵件
380,元武宗時期，加封孔子
381,大連路
382,2005年
383,世界範圍內對器官移植的需求大
384,烏爾班八世
385,60年代
386,雙循環泵
387,1809年
388,
389,民國31年
390,令德軍於西線的進攻上遇到更多困難
391,幅員遼闊
392,盟旗制。維吾爾、布魯特、塔吉克等族地區則實行伯克制
393,接近音速時的上限
394,國家起源說
395,斯姆威爾茲
396,中部科學園區
397,宣統三年九月十九日
398,1991年
399,高麗官修正史
400,第二次工業革命
401,突厥語
402,美國本土
403,約翰·坎貝爾
404,8小時
405,樂壇女王
406,民國16年
407,國立廣東大學
408,亞伯拉罕諸教
409,六億七千多萬美金
410,妖怪
411,專家
412,佛蘭芒語
413,
414,相互獨立
415,阿爾泰語系
416,皇太極
417,信陽
418,一名
419,准將
420,質量
421,科技
422,媽祖
423,鮑德溫伯爵
424,計劃委員會
425,15米
426,蘇丹
427,驍騎尉
428,[UNK]
429,2012年4月17日
430,恆星
431,那拉氏
432,辛酉政變
433,銅的礦物
434,統一企業
435,2456293.520833
436,生物學研究
437,陳誠
438,孫中山
439,奪取了彼得格勒的政權
440,德國工業
441,九一八事變
442,1978年
443,天皇
444,731美元
445,蒙德維爾境內蒙德維爾遺址
446,嘉義市
447,保護農業生產也起了較大作用
448,肺呼氣機制
449,五角星
450,波斯薩珊王朝
451,航海工業
452,威悉河隧道
453,隨使用情況
454,中國共產黨中央政治局常務委員會
455,1939年
456,一條簡單的直線
457,236路車
458,盟旗制
459,臺南州
460,布朗茜
461,南緯30度。其主要分布於大陸內陸區或背風的山區
462,一次大戰期間
463,溫布頓網球錦標賽
464,中華人民共和國
465,自由派
466,網景公司
467,《全唐詩》
468,1912年
469,1982年
470,七年
471,奧地利
472,沃爾特·布喇頓工作團隊
473,陳奕迅
474,吳三連
475,1917年
476,米勒
477,8日
478,掃雷艇部隊
479,海都聯軍被海山和晉王甘麻剌擊潰
480,多黨制
481,民國15年
482,80年代
483,公元前第一個千年的中期
484,五德終始說
485,線傳飛控成為不可或缺的重要系統，目前的發展方向是與動力系統
486,光明星4號
487,塔吉克
488,2555公里
489,第一次國共內戰
490,[UNK][UNK]
491,茲維亞德·加姆薩胡爾季阿
492,其行駛軌道通常不高出街道路面
493,
494,傅斯年
495,清朝
496,7年
497,雙北合作交流平台
498,將傳統的靜穩定推向靜不穩定設計
499,中國政法大學
500,瓜拿納
501,二戰時期
502,鈉鹽
503,江戶時代
504,民國4年12月25日
505,瑪利亞·塞萊斯特
506,1992年
507,軍政
508,呂訥堡
509,
510,朱元璋
511,十億韓國
512,低稅賦
513,小選舉區制
514,科索沃
515,反對資產階級自由化」運動
516,自由放任
517,工業發酵
518,四年
519,段祺瑞
520,民主黨提名了南達科他州參議員喬治
521,溪南的中永和、新店
522,1902年
523,蝸頂
524,
525,
526,操作人員
527,1975年
528,氫硫酸
529,軍事冒險
530,使編輯長頁面更容易
531,資助親戚朋友
532,生殖器官
533,經濟建設
534,《中華民國臨時政府組織大綱》
535,港式酒樓
536,社會政治運動
537,帕吉勒提河
538,「西南美麗的地方
539,天空的遼闊高遠
540,開羅
541,2013年
542,許榮茂
543,1955年
544,多倫多運輸局
545,前一世紀
546,柵欄
547,1898年
548,老虎
549,狄拉克
550,唐太宗
551,健康寫實電影
552,1956年7月
553,老人星
554,中生代
555,伊爾庫茨克國立大學
556,泰赤烏
557,10萬16人
558,1789年
559,兩個
560,臺灣省臺北市
561,朝鮮日治時期
562,藝聲
563,馬[UNK]
564,總兵官
565,《金驢記》
566,哈大客運專線
567,漢風魏韻
568,自然科學
569,反文化運動
570,匈牙利
571,唐文宗
572,轟炸機
573,都卜勒效應
574,
575,中世紀的漢撒同盟時代
576,大腦聽皮層
577,王國
578,18個
579,至元二十九年
580,保守派
581,南海，東南到達東海中的澎湖列島
582,陶瓷
583,1980年代
584,法國
585,路易斯安那
586,1997年
587,帖裏幹道
588,9年
589,聖母大學
590,中華民國初年
591,18公里
592,國務院常務會議
593,20倍
594,喬治亞共和國
595,1943年
596,面性
597,橫位
598,聯邦憲法
599,韓國
600,氯仿
601,土國政府
602,瀕危物種
603,越戰
604,自由主義
605,可再生能源發電
606,極端大陸性氣候
607,臺灣省臺北市
608,1929年
609,法國電信
610,笛卡爾
611,1897年
612,香山寨的發展
613,北財經辦事處
614,產業外移，更引發了產品的國際化
615,海南站
616,2006年
617,家庭喜劇片
618,反對同性婚姻者，主張限制同志收養子女之自由，乃為保障子女利益
619,婦女
620,反對建文帝削藩
621,
622,朱熹
623,自由民主黨
624,傳播色情
625,植物細胞
626,哈牡客運專線
627,雲南省第一行政督察區
628,最古老的活躍軍事單位
629,1983年
630,漢武帝
631,關東地方
632,要求蘇方撤軍
633,巴黎聖母院
634,日本帝國主義的掠奪
635,東晉常[UNK]
636,1936年
637,預言
638,非商用
639,五桂山
640,馬鈴薯
641,嘉義市
642,三級產業以43.2%領先製造業
643,29個
644,民國31年
645,1856年10月23日
646,馬名人傳》
647,固有詞
648,第二次世界大戰
649,5000噸級
650,君士坦丁堡
651,2015年年底
652,古漢語
653,22年
654,阿列克修斯三世
655,瓦倫丁尼安三世
656,喜馬拉雅山脈
657,1937年
658,1964年
659,19世紀
660,油氣開發
661,外太空
662,明孝宗
663,周邊地區
664,雲南省第一行政督察區
665,1925年
666,照射紫外線
667,九一八事變
668,春秋
669,對大自然的崇拜
670,閩江口
671,1899年
672,牟定縣
673,尼布楚條約
674,中央窩
675,君士坦丁·波菲洛格尼圖斯
676,殖民主義
677,奧德
678,30米
679,2000公厘
680,自主性
681,喬治麥克萊倫
682,赤城鎮
683,纖維心包
684,羅非魚
685,潘普洛納
686,長白山優質天然礦泉
687,1848年
688,《臺灣府志》
689,埃及
690,第265任
691,6比6
692,民國39年
693,北京郵票廠
694,傑伊條約
695,白矮星
696,全斗煥
697,2007年
698,特洛依騎士
699,索馬利亞政府司法系統
700,420年
701,軍隊編制問題
702,劉銘傳
703,日本
704,1980年代
705,何韻詩
706,1923年
707,印度
708,2009年
709,湘西土家族苗族自治州
710,許貢
711,少，因為烘焙能減少咖啡豆裡的咖啡因含量。阿拉伯咖啡的咖啡因含量通常比中果咖啡低
712,孝文帝
713,李定國
714,22條
715,公共健康與醫學領域
716,《新基本法令》
717,1962年
718,洪武三十一年
719,共產黨
720,奧匈帝國
721,白帳
722,白矮星
723,咖啡因
724,司馬元顯
725,深染的線狀或階梯狀
726,漳州人
727,6個小時
728,1651年
729,憲法
730,呂驥
731,90年代
732,金日成
733,第一
734,愛德華·懷克-史密斯
735,西班牙瓦倫西亞
736,1787年
737,王保保
738,復仇
739,1898年
740,守舊派
741,古巴
742,端敬王后
743,中生代
744,約瑟夫史達林
745,中國
746,對複雜性和故意拖延將隔離和種族主義寫入法典
747,計劃生育
748,蘇聯遠東軍
749,全國人民代表大會常務委員會
750,福建社團聯會
751,恆星的磁場和恆星風對主序帶上恆星
752,加強土壤的養份
753,推行反共政策
754,2.7％
755,日本
756,分子雲內部
757,鮮卑部落
758,鮑德溫伯爵
759,1918年
760,1939年
761,旅長
762,巴黎條約
763,1970年
764,麥迪遜分校
765,乾燥的時候
766,穆德·喀什噶里
767,奢侈品
768,資格賽賽制
769,周貽淦
770,民國16年
771,15世紀
772,三監之亂
773,周恩來
774,馬略
775,至元十三年
776,磷化氫
777,1970年代
778,圖西族
779,聖餐持紀念說
780,自殺罪
781,三國史記
782,哥白尼日心說
783,長沙太守
784,熱遲滯
785,2004年
786,上海
787,德國
788,濃硫酸
789,數學
790,「兄弟國的盟約
791,2011年
792,二氧化硫
793,1979年
794,義大利
795,農業
796,卡拉恰伊湖
797,宋理宗趙昀
798,阿拉里克
799,臺北
800,共和黨
801,日本
802,二戰
803,2008年
804,上海
805,1949年
806,麻省理工學院
807,階級社會
808,1920年代
809,部隊局
810,1449年
811,1986年
812,隆武帝
813,第一次世界大戰
814,孫叔敖
815,《黑色道格拉斯
816,雙汗制
817,78歲
818,氯仿
819,中華全國體育總會
820,恆星自轉
821,人文關懷
822,1972年
823,《產假和保護婦女兒童權利法》
824,軍閥混戰
825,中國共產黨解放軍
826,東漢
827,人民頻繁的遷移
828,公元前12世紀
829,對境外落地的信號實施地面頻道干擾
830,保證共和派控制國民議會
831,匈牙利
832,1979年
833,高句麗
834,蘇區
835,臺北縣改制新北市
836,太陽
837,1940年
838,妖怪學
839,1987年
840,待在社福機構要好
841,汾河
842,關漢卿
843,湯玉麟
844,陳平順
845,核心區域
846,羅貝爾
847,整個站體都位於天橋上的車站
848,1955年
849,中華人民共和國入聯合國
850,金石並用時代
851,天皇
852,朝鮮白頭山
853,德國人
854,2013年
855,羅馬帝國
856,重力
857,外邦人
858,擔心引起教會勢力的強烈反彈
859,1988年
860,韓國
861,劉徽
862,哈比亞利馬納
863,法文老師
864,阿瓦魯阿
865,馬麒
866,基因特質
867,印地語
868,巴貝日尼
869,乾隆
870,長高約八公分
871,過渡期
872,民國43年
873,地質類學科
874,撤職
875,咖啡因
876,狄奧多西
877,2000年6月
878,一日生活圈
879,美西戰爭
880,尊漢思想
881,蒂羅爾
882,戀人
883,供應服務過多
884,1910年革命
885,洛邑
886,遊牧民族
887,杜慧度
888,印度政府法案
889,英國
890,斯塔福德郡
891,義熙十四年
892,劉少奇
893,1922年
894,初中入高中
895,一切非理性力量的總合
896,東德使館
897,1573年
898,1989年
899,恆星殘骸
900,
901,馬可波羅
902,新羅馬
903,上海鐵路局
904,離岸人民幣
905,《倫敦條約》
906,德語
907,使用精子庫
908,大質量的恆星燃燒燃料
909,加拿大軍隊基地
910,120天
911,1950年代
912,文藝復興運動
913,行為不檢點
914,文藝復興式
915,
916,1590年
917,1989年
918,埃姆斯蘭到博特羅普
919,柏林國際廣播電台
920,銀河系
921,春秋時期
922,使郵驛通信十分有效地發揮效能
923,重方括弧
924,歷史
925,2000年
926,67個
927,12月5日
928,1884年
929,俄國
930,大慶油田
931,私立大學
932,漢諾瓦的技術信息圖書館
933,早期韓國華僑的聚集所在
934,李雄
935,許榮茂
936,汪大淵
937,漢語
938,[UNK]稻
939,宋真宗
940,120%
941,美國聯邦調查局
942,9月
943,其副汗或小汗多帶有伊利的的稱號
944,唐德剛
945,路易十四
946,韓國
947,0.07個太陽質量
948,閩南人
949,民國28年
950,李煥之
951,236路車
952,核質
953,鴨巴甸
954,東正教
955,八角鼓
956,對德國的一種羞辱
957,文化大革命
958,1642年
959,徐載弼
960,蒙哥
961,匈奴人
962,芝加哥大學
963,漁業
964,收放式起落架
965,紐格威森林
966,2012年
967,斐迪南·德·雷賽布
968,戴克里先
969,166年
970,太極兩儀
971,市場經濟
972,1963年
973,亞歷山大六世
974,1871年
975,四五運動
976,20世紀60年代到70年代初
977,1958年底
978,一些國家採胡漢分治的制度
979,
980,趙翼
981,漢文
982,12次
983,科學社會學
984,1138公頃
985,《中華人民共和國村民委員會組織法》
986,荷蘭
987,聯合國專家
988,票房紀錄
989,南部沿海地區
990,國大黨
991,白[UNK]紀滅絕事件
992,模特
993,上帝創造萬物
994,1258年
995,元朝
996,1929年
997,1972年
998,新式鐵製蒸汽船
999,瑪利亞·塞萊斯特
1000,反環境保護主義
1001,詹姆士·麥迪遜
1002,1946年
1003,蘇聯紅軍
1004,造船業
1005,1991年
1006,甘迺迪政府學院
1007,老人星
1008,修道主義
1009,1999年
1010,亞歷山大漢密爾頓
1011,中國
1012,1960年
1013,國務委員會委員長
1014,紐約尼克
1015,預付
1016,東校區
1017,1兆
1018,雷達
1019,匈奴
1020,
1021,貴族等級制度相關記載及歷史遺留。如歷史上日本的皇室、公家分謂；朝鮮的兩班制度；中國
1022,工程化核酸酶
1023,伊薩克二世
1024,戴克里
1025,外部刺激
1026,麥克阿瑟
1027,清田賦問題
1028,南京軍政大員
1029,躲避戰亂
1030,朝鮮半島
1031,16倍
1032,狄拉克
1033,落實外交政策
1034,1823年
1035,英語
1036,三人團
1037,舊石器時代
1038,166年
1039,荀子
1040,集團軍
1041,重慶公立法政專門學校
1042,尷尬事件
1043,愷撒
1044,韓語
1045,倫敦霍洛威
1046,基督教
1047,烏爾蘇拉
1048,1964年
1049,印度洋
1050,維持現狀
1051,挪威
1052,南北戰爭
1053,軍事介入失敗
1054,川鎮
1055,英國
1056,李紳
1057,路面電車
1058,帝位世襲
1059,1060公釐
1060,1941年
1061,唐史學家
1062,劉表
1063,慶元
1064,軍事委員會北平分會副委員長
1065,英美法系
1066,石油危機
1067,唐朝
1068,峽灣
1069,1920年
1070,硫代硫酸氨
1071,《金雲翹傳》
1072,89萬人
1073,1912年
1074,1627年
1075,區域性污染
1076,阿內加達島
1077,唐生智
1078,夏季
1079,臺灣新北地方法院
1080,馬克西米安
1081,6世紀
1082,24所
1083,甘肅省
1084,決勝局
1085,1所
1086,
1087,兩個
1088,破四舊
1089,三次
1090,獲得大寧地區的駐牧權
1091,俗語
1092,張學良
1093,爆炸性
1094,雲南省第二殖邊督辦公署
1095,清朝
1096,1968年
1097,反潛
1098,1932年
1099,吉田定房
1100,世稱恭順
1101,氣候分類系統
1102,二戰
1103,財產資格限制
1104,吳國
1105,合法
1106,蒙費拉侯爵博尼法斯二世
1107,海旁東
1108,帕塔普斯科河
1109,1945年
1110,義熙十一年
1111,戰時研發商
1112,赫爾辛基
1113,《男人四十》
1114,羅馬帝國
1115,1846年
1116,辛亥革命
1117,
1118,官學
1119,幾
1120,阿拉伯半島
1121,亞歷山大一世
1122,加州尤巴城
1123,君主
1124,天下人
1125,日本
1126,尼古拉斯·尼葛洛龐帝
1127,朱序
1128,石油危機
1129,教育產業化
1130,1992年
1131,康拉德·阿登納
1132,山東半島
1133,聖奧古斯丁
1134,公元185年
1135,村民委員會
1136,大正天皇
1137,西區圖書館
1138,北齊
1139,足利義輝
1140,內戰
1141,中華人民共和國衛生部
1142,傳教
1143,斯拉夫人
1144,第4
1145,聯邦制
1146,1799年
1147,英國
1148,巴伐利亞王國
1149,月初四
1150,日本
1151,76間
1152,民國19年
1153,00000001號
1154,總統選舉
1155,2次
1156,拋秧
1157,七個
1158,周恩來
1159,卡加梅
1160,93位
1161,悉曇體
1162,5月17日
1163,財務報表
1164,科學
1165,理學學士
1166,德川家康
1167,空射火箭
1168,1836年
1169,敘利亞
1170,城市計
1171,德里克·羅勃茲
1172,伊斯蘭教
1173,地球生態系統服務對人們的恩典
1174,哥廷根亨德爾國際音樂節
1175,滬昆高速公路
1176,夜裡10點至翌日凌晨6點間
1177,法國
1178,歐德謨
1179,本頓
1180,通州張家灣
1181,製導合一
1182,《血盟救國軍軍歌》
1183,廣州
1184,聽診器
1185,色當會戰
1186,唯泰主義
1187,國際水稻基因定序工程
1188,《海峽兩岸服務貿易協議》
1189,瓦剌知院阿刺
1190,自由主義
1191,1874年
1192,纖維同步發放
1193,卡斯特拉
1194,李克強
1195,河東道
1196,物件導向
1197,希波丹姆
1198,構成及影響自然環境
1199,日本
1200,組織形式
1201,63個
1202,46公里
1203,十六世紀
1204,佛羅倫斯的素描美術學院
1205,八千多年
1206,吉隆坡
1207,1889年
1208,不承擔國家賦役
1209,發展局
1210,極光
1211,北京電視台
1212,舟山地區
1213,十月革命
1214,英國
1215,美國大學協會
1216,教育經費投入
1217,日本關東軍
1218,開京
1219,美國大蕭條時期
1220,平抑物價
1221,阿列克修斯四世
1222,各種的組織
1223,蔣中正
1224,全印穆斯林聯盟
1225,後受通古斯人壓力
1226,喇嘛教
1227,鎌倉時代
1228,氣泡狀範圍
1229,建設中國特色社會主義
1230,劉裕
1231,東正教
1232,法蘭西王國教會
1233,佛教
1234,周代
1235,伊斯蘭教
1236,高雄市
1237,鄧小平
1238,南斯拉夫
1239,武陵
1240,殺蟲
1241,法國大革命
1242,自由韓國黨
1243,否決權
1244,二十世紀
1245,積極進攻
1246,加拿大
1247,1952年
1248,義大利汽車之都
1249,火箭發動機
1250,機械門控通道
1251,在軌道上驅動列車
1252,聖喬治拉丁文學校
1253,23年
1254,1948年12月1日
1255,仁宗系
1256,土地稅法
1257,魏博拉盧比民達行業工會
1258,文章奧府
1259,繁衍後代所需基因物質產生的方式
1260,非洲
1261,瓊州海峽
1262,安德魯約翰遜
1263,普林斯頓大學
1264,83年
1265,釣魚台國賓館
1266,伊達政宗
1267,量子物理學的進展
1268,民國5年
1269,金融廳
1270,潘章
1271,莫根
1272,高雄
1273,1960年代
1274,日美神奈川條約
1275,北京
1276,晶體狀態
1277,哈利里德
1278,低可偵測性
1279,聖奧古斯丁
1280,波蘭人
1281,臺灣舉行總統大選
1282,英祖十五年
1283,改良式腳踏車
1284,《臺灣怪談》
1285,二人
1286,1830年
1287,中國大陸
1288,八月
1289,行為主義元素
1290,廣府話
1291,洛杉磯湖人
1292,粳稻
1293,挪威
1294,1800個
1295,中國郵政集團公司
1296,李定國
1297,我們就是人民！」
1298,亞裔安納托利亞人
1299,福島縣會津地區
1300,1913年
1301,土地銷售
1302,拉曼人
1303,史蒂夫·鮑爾默
1304,天花病
1305,牡丹峰樂團
1306,印度
1307,3座
1308,黃中理
1309,奧特斯貝格應用技術大學
1310,朱利烏斯·凱撒
1311,「豫
1312,1919年
1313,1133515人
1314,國語字
1315,南部排灣族
1316,牛津大學
1317,普選制度
1318,高宗
1319,2015年
1320,1995年
1321,左派黨
1322,三合院
1323,文句太含糊
1324,488年
1325,病態賭徒
1326,全國人民代表大會
1327,外太空
1328,黃中理
1329,建國大綱
1330,西班牙
1331,1905年
1332,東南亞
1333,鐵
1334,拿破崙三世
1335,廣東省
1336,聖母大學
1337,羅馬法
1338,心理學家
1339,希臘
1340,拉丁字母
1341,《中俄密約》
1342,史都華
1343,雙重國籍
1344,24英吋克拉克望遠鏡
1345,生物質
1346,秘書處
1347,焚燒
1348,66種
1349,類比訊號
1350,回族
1351,視錐細胞
1352,人口眾多
1353,威廉二世
1354,遵義會議
1355,《我於青春無悔》
1356,君士坦丁大帝
1357,美國國家男子單打錦標賽
1358,8月26日
1359,希臘
1360,鐵鉉
1361,外交手段
1362,1887年
1363,2008年
1364,畢達哥拉斯
1365,2010年
1366,1918年
1367,對刺激的回應
1368,魯宗之
1369,顛覆德川幕府陰謀
1370,《朝鮮王朝實錄》
1371,2012年
1372,生物動力學
1373,印度洋暖濕氣流
1374,濟州島
1375,日本
1376,全金屬
1377,民國十八年
1378,濟州島
1379,一萬兌一
1380,25個
1381,東北停戰協定
1382,1996年
1383,1985年
1384,4世紀
1385,極端封閉
1386,公元前三世紀
1387,港鐵九龍灣站
1388,1980年代
1389,1997年
1390,愛爾蘭國立大學
1391,折下吉延
1392,越南
1393,1914年
1394,盡一分努力
1395,2300多種
1396,對能源的需求持續增長
1397,女性
1398,40倍
1399,1956年
1400,白色
1401,1856年
1402,忽必烈
1403,反革命事件
1404,王光美
1405,理察·科伯恩·麥克勞林
1406,
1407,1624年
1408,15%
1409,道格拉斯
1410,奈及利亞
1411,亞洲
1412,2000年
1413,重力作用
1414,桑
1415,二戰
1416,2013年2月11日
1417,1973年
1418,爭取民族權利
1419,明治大學
1420,哲學家
1421,10萬人
1422,惠宗
1423,抗佝[UNK]病維他命
1424,馬來-玻里尼西亞語族
1425,57%
1426,預算限制
1427,意識型態
1428,拉丁文[UNK]
1429,元代
1430,43人
1431,限制性消化
1432,劉氏
1433,超級模特兒
1434,兩層
1435,麻赫穆德·喀什噶里
1436,中國共產黨
1437,《鋼鐵是怎樣煉成的》
1438,2005年9月
1439,最高榮譽大獎
1440,摩門教
1441,1986年
1442,《安邦定國誌》
1443,水上人漁民，源自遠古百越族
1444,曼尼托巴湖
1445,米高彭博
1446,伊斯蘭教
1447,徐樹錚
1448,太祖
1449,歷史博物館
1450,火山島
1451,低可偵測性
1452,外國不可能介入內戰
1453,南朝鮮
1454,關島原住民
1455,產業災害保險
1456,德日印巴
1457,大學
1458,九龍灣
1459,廣州
1460,阿拉伯宗教
1461,陳朝
1462,11000間
1463,有色人種
1464,共產國際
1465,漢諾威
1466,中央電視台高清綜合頻道
1467,石亭之戰
1468,《中蘇解決懸案大綱協定
1469,主體史學
1470,心內膜墊
1471,1662年
1472,1884年
1473,第二產業
1474,德國
1475,約翰遜
1476,整個表面積
1477,大量的中東歐地區的共產黨喪失了政權
1478,張議潮
1479,新幾內亞
1480,正德十一年
1481,遭安南軍襲擊
1482,奧地利
1483,喜馬拉雅山
1484,通過與國大黨的合作要求英國廢止劃分孟加拉
1485,沙俄
1486,200萬立方公尺
1487,黑龍江
1488,2003年
1489,北角
1490,新界原居民
1491,蔣中正
1492,大和國
1493,佛教
1494,[UNK]以下的聲音對基底膜的影響
1495,無性生殖
1496,超級英雄電影
1497,兩國爆發戰爭
1498,第十五屆奧運會
1499,鬍鬚狀
1500,阿拉巴馬州
1501,海祭
1502,[UNK]-15戰鬥機
1503,600年
1504,迎接2010年上海世界博覽會的召開
1505,1980年
1506,1958年
1507,俄羅斯聯邦軍隊
1508,南方墨點法
1509,路易斯一世
1510,《時代》雜誌
1511,極權主義
1512,《布列斯特-立陶夫斯克條約》
